               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.10287,            0.057407,                   0,           0.0019697,             0.14943,           0.0012902,          0.00027667,             0.09593,            0.038223,                   0,            0.031126,           0.0061264,           0.0061264
                  38,             0.10439,            0.051392,                   0,           0.0018182,             0.13793,           0.0010759,          0.00027362,            0.095752,            0.038292,                   0,            0.029252,           0.0062516,           0.0062516
                  39,            0.098574,            0.062012,                   0,           0.0018182,             0.13793,           0.0010759,          0.00027362,            0.095752,            0.038292,                   0,            0.027375,           0.0063749,           0.0063749
                  40,             0.10215,            0.069506,                   0,           0.0018182,             0.13793,           0.0010772,          0.00028291,            0.095582,            0.037949,                   0,            0.025496,           0.0064962,           0.0064962
                  41,             0.10163,            0.069195,                   0,           0.0015152,             0.11494,          0.00084958,          0.00023409,            0.095419,            0.037544,                   0,            0.023616,           0.0066155,           0.0066155
                  42,            0.097194,            0.060993,                   0,           0.0015152,             0.11494,          0.00084958,          0.00023409,            0.095419,            0.037544,                   0,            0.021733,           0.0067329,           0.0067329
                  43,             0.10261,            0.074259,                   0,           0.0015152,             0.11494,          0.00093543,           0.0002178,             0.09527,             0.03756,                   0,            0.019848,           0.0068482,           0.0068482
                  44,            0.097185,            0.056189,                   0,           0.0015152,             0.11494,          0.00093543,           0.0002178,             0.09527,             0.03756,                   0,            0.017962,           0.0069616,           0.0069616
                  45,            0.096768,            0.050795,                   0,           0.0018182,             0.13793,           0.0010766,          0.00026403,            0.095134,            0.037643,                   0,            0.016073,            0.007073,            0.007073
                  46,             0.09918,            0.044951,                   0,           0.0018182,             0.13793,           0.0010766,          0.00026403,            0.095134,            0.037643,                   0,            0.014182,           0.0071824,           0.0071824
                  47,             0.10143,               0.059,                   0,           0.0018182,             0.13793,            0.001143,          0.00027748,            0.095007,            0.037727,                   0,             0.01229,           0.0072898,           0.0072898
                  48,            0.099957,            0.062083,                   0,           0.0018182,             0.13793,            0.001143,          0.00027748,            0.095007,            0.037727,                   0,            0.010395,           0.0073953,           0.0073953
                  49,            0.096614,            0.045215,                   0,           0.0021212,             0.16092,           0.0013804,          0.00030066,            0.094904,            0.037796,                   0,           0.0084988,           0.0074988,           0.0074988
                  50,            0.099697,            0.055793,                   0,           0.0021212,             0.16092,           0.0013804,          0.00030066,            0.094904,            0.037796,                   0,            0.007525,            0.007525,            0.007525
                  51,             0.10015,            0.047813,                   0,           0.0018182,             0.13793,           0.0011903,          0.00030377,            0.094853,            0.037834,                   0,            0.007525,            0.007525,            0.007525
                  52,            0.098087,            0.049191,                   0,           0.0018182,             0.13793,           0.0011903,          0.00030377,            0.094853,            0.037834,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.097431,            0.066103,                   0,           0.0021212,             0.16092,            0.001546,          0.00033514,            0.094821,            0.037849,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.095435,             0.05216,                   0,           0.0021212,             0.16092,            0.001546,          0.00033514,            0.094821,            0.037849,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.096309,            0.059966,                   0,           0.0022727,             0.17241,            0.001595,          0.00035711,            0.094771,             0.03788,                   0,            0.007327,            0.007327,            0.007327
                  56,             0.10185,            0.051241,                   0,           0.0022727,             0.17241,            0.001595,          0.00035711,            0.094771,             0.03788,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.095528,            0.068913,                   0,           0.0022727,             0.17241,            0.001679,          0.00037883,            0.094735,            0.037895,                   0,            0.007228,            0.007228,            0.007228
                  58,            0.098212,            0.063957,                   0,           0.0022727,             0.17241,            0.001679,          0.00037883,            0.094735,            0.037895,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.096127,            0.062726,                   0,           0.0021212,             0.16092,           0.0015618,           0.0003699,            0.094697,            0.037903,                   0,            0.007129,            0.007129,            0.007129
                  60,             0.10052,            0.061108,                   0,           0.0021212,             0.16092,           0.0015618,           0.0003699,            0.094697,            0.037903,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.099308,            0.052245,                   0,           0.0019697,             0.14943,           0.0014035,          0.00032923,            0.094739,            0.037857,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.097975,            0.059837,                   0,           0.0019697,             0.14943,           0.0014035,          0.00032923,            0.094739,            0.037857,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.097445,            0.049004,                   0,           0.0019697,             0.14943,           0.0012702,          0.00031545,            0.094712,            0.037865,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.099208,            0.068579,                   0,           0.0019697,             0.14943,           0.0012702,          0.00031545,            0.094712,            0.037865,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.093474,             0.04633,                   0,           0.0019697,             0.14943,           0.0013519,           0.0003052,            0.094652,            0.037895,                   0,            0.006832,            0.006832,            0.006832
                  66,             0.09763,            0.058274,                   0,           0.0019697,             0.14943,           0.0013519,           0.0003052,            0.094652,            0.037895,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.098662,            0.054618,                   0,           0.0019697,             0.14943,           0.0013175,          0.00028685,            0.094684,            0.037872,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.099202,            0.060209,                   0,           0.0019697,             0.14943,           0.0013175,          0.00028685,            0.094684,            0.037872,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.097141,            0.059987,                   0,           0.0019697,             0.14943,           0.0014159,          0.00030272,            0.094728,            0.037788,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.098006,            0.043549,                   0,           0.0019697,             0.14943,           0.0014159,          0.00030272,            0.094728,            0.037788,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.096391,             0.05659,                   0,           0.0021212,             0.16092,           0.0015547,          0.00031666,            0.094693,            0.037796,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.094211,             0.05148,                   0,           0.0021212,             0.16092,           0.0015547,          0.00031666,            0.094693,            0.037796,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.098238,            0.055509,                   0,           0.0022727,             0.17241,            0.001702,          0.00033865,            0.094762,            0.037674,                   0,            0.006436,            0.006436,            0.006436
                  74,             0.10179,            0.062647,                   0,           0.0022727,             0.17241,            0.001702,          0.00033865,            0.094762,            0.037674,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.096456,             0.05974,                   0,           0.0022727,             0.17241,            0.001721,          0.00032147,            0.094719,            0.037415,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.095548,            0.059364,                   0,           0.0022727,             0.17241,            0.001721,          0.00032147,            0.094719,            0.037415,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.099085,            0.055754,                   0,           0.0022727,             0.17241,           0.0019242,          0.00035197,            0.094651,            0.037346,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.097647,            0.060347,                   0,           0.0022727,             0.17241,           0.0019242,          0.00035197,            0.094651,            0.037346,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.097439,            0.065126,                   0,           0.0022727,             0.17241,           0.0019005,          0.00036172,            0.094583,            0.037361,                   0,            0.006139,            0.006139,            0.006139
                  80,             0.10024,            0.067825,                   0,           0.0022727,             0.17241,           0.0019005,          0.00036172,            0.094583,            0.037361,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.096284,            0.060348,                   0,           0.0022727,             0.17241,           0.0017549,          0.00035369,            0.094647,            0.037292,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.093726,             0.05525,                   0,           0.0022727,             0.17241,           0.0017549,          0.00035369,            0.094647,            0.037292,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,            0.098576,             0.06117,                   0,           0.0025758,              0.1954,           0.0021173,          0.00039664,            0.094479,            0.037361,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.098821,            0.059768,                   0,           0.0025758,              0.1954,           0.0021173,          0.00039664,            0.094479,            0.037361,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.097022,            0.057394,                   0,           0.0024242,             0.18391,           0.0020489,             0.00039,            0.094394,            0.037376,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.099254,            0.056907,                   0,           0.0024242,             0.18391,           0.0020489,             0.00039,            0.094394,            0.037376,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.099791,            0.056498,                   0,           0.0024242,             0.18391,           0.0021081,          0.00039796,            0.094263,             0.03743,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.098444,            0.066719,                   0,           0.0024242,             0.18391,           0.0021081,          0.00039796,            0.094263,             0.03743,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.095369,            0.048343,                   0,           0.0024242,             0.18391,           0.0022172,          0.00044182,            0.094421,              0.0373,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.096261,            0.068214,                   0,           0.0024242,             0.18391,           0.0022172,          0.00044182,            0.094421,              0.0373,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,             0.09494,            0.066452,                   0,           0.0024242,             0.18391,           0.0022478,          0.00044445,            0.094532,            0.037247,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.094832,             0.05653,                   0,           0.0024242,             0.18391,           0.0022478,          0.00044445,            0.094532,            0.037247,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,             0.09313,            0.062158,                   0,           0.0027273,              0.2069,           0.0024487,          0.00046234,            0.094491,            0.037308,                   0,            0.005446,            0.005446,            0.005446
                  94,             0.09722,            0.055823,                   0,           0.0027273,              0.2069,           0.0024487,          0.00046234,            0.094491,            0.037308,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.094116,            0.059251,                   0,           0.0025758,              0.1954,           0.0023271,          0.00042621,            0.094185,            0.037529,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.095836,            0.057361,                   0,           0.0025758,              0.1954,           0.0023271,          0.00042621,            0.094185,            0.037529,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.096419,             0.06585,                   0,           0.0025758,              0.1954,           0.0022705,          0.00040977,            0.093795,             0.03775,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.094718,            0.067093,                   0,           0.0025758,              0.1954,           0.0022705,          0.00040977,            0.093795,             0.03775,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.094007,            0.063471,                   0,           0.0024242,             0.18391,           0.0020718,          0.00038131,            0.093444,            0.037933,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.095552,            0.057686,                   0,           0.0024242,             0.18391,           0.0020718,          0.00038131,            0.093444,            0.037933,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.096977,            0.057874,                   0,           0.0024242,             0.18391,            0.002201,          0.00039618,            0.093246,            0.038063,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.097027,            0.049547,                   0,           0.0024242,             0.18391,            0.002201,          0.00039618,            0.093246,            0.038063,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.093515,            0.049466,                   0,           0.0024242,             0.18391,           0.0022026,          0.00039385,            0.092871,            0.038254,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.095655,             0.07153,                   0,           0.0024242,             0.18391,           0.0022026,          0.00039385,            0.092871,            0.038254,                   0,           0.0049015,           0.0049015,           0.0049015
