               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.022052,            0.019441,                   0,             0.94146,             0.92427,              0.9663,             0.73875,            0.021135,            0.011757,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.023197,            0.020421,                   0,             0.94693,             0.91954,             0.96781,             0.72971,            0.021233,            0.011763,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.024071,            0.016327,                   0,             0.94693,             0.91954,             0.96781,             0.72971,            0.021233,            0.011763,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.026409,            0.028414,                   0,             0.97304,             0.91954,             0.97073,             0.73521,            0.020805,            0.011606,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.023562,            0.022829,                   0,             0.97304,             0.91954,             0.97073,             0.73521,            0.020805,            0.011606,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.028217,            0.028809,                   0,             0.97559,              0.9188,             0.97017,             0.74043,            0.020766,            0.011681,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.022548,            0.022158,                   0,             0.97559,              0.9188,             0.97017,             0.74043,            0.020766,            0.011681,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.023767,             0.01848,                   0,             0.97553,             0.91635,             0.97081,             0.74215,            0.020273,            0.011648,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.025815,            0.017496,                   0,             0.97553,             0.91635,             0.97081,             0.74215,            0.020273,            0.011648,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,             0.02771,             0.02279,                   0,             0.97191,             0.90805,             0.97157,              0.7475,            0.020395,            0.011673,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.026323,            0.023438,                   0,             0.97191,             0.90805,             0.97157,              0.7475,            0.020395,            0.011673,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.024124,            0.018848,                   0,             0.97526,             0.90631,             0.97195,             0.74332,            0.020189,            0.011604,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.025796,            0.021404,                   0,             0.97526,             0.90631,             0.97195,             0.74332,            0.020189,            0.011604,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.024258,            0.022888,                   0,             0.92306,             0.96535,             0.97268,             0.73943,            0.020253,            0.011593,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.024127,            0.023506,                   0,             0.92306,             0.96535,             0.97268,             0.73943,            0.020253,            0.011593,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,             0.02275,            0.017624,                   0,             0.92144,             0.97701,             0.97354,             0.74227,            0.020184,            0.011517,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.024368,            0.021151,                   0,             0.92144,             0.97701,             0.97354,             0.74227,            0.020184,            0.011517,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,             0.02335,            0.022936,                   0,              0.9876,              0.9153,             0.97527,             0.74345,            0.019803,            0.011293,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.022811,            0.017355,                   0,              0.9876,              0.9153,             0.97527,             0.74345,            0.019803,            0.011293,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.019144,            0.019066,                   0,             0.93187,             0.97701,             0.97596,             0.73935,            0.019796,            0.011215,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.023969,             0.02314,                   0,             0.93187,             0.97701,             0.97596,             0.73935,            0.019796,            0.011215,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.027019,            0.019298,                   0,             0.93375,             0.97198,             0.97619,             0.74439,            0.019744,            0.011181,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.021012,            0.018171,                   0,             0.93375,             0.97198,             0.97619,             0.74439,            0.019744,            0.011181,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.023083,            0.017165,                   0,             0.93423,             0.97957,             0.97658,             0.74611,            0.019685,            0.011145,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.022756,            0.019387,                   0,             0.93423,             0.97957,             0.97658,             0.74611,            0.019685,            0.011145,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.024468,            0.020654,                   0,             0.94426,             0.97364,             0.97646,             0.74605,            0.019536,            0.011122,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.024561,             0.02348,                   0,             0.94426,             0.97364,             0.97646,             0.74605,            0.019536,            0.011122,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.023702,            0.020206,                   0,              0.9443,             0.97428,             0.97658,             0.75085,            0.019456,            0.011116,                   0,            0.000199,            0.000199,            0.000199
