               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,             0.07504,            0.039234,                   0,             0.20034,              0.5977,             0.23598,            0.095544,            0.085248,            0.024269,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.079786,            0.029721,                   0,             0.20034,              0.5977,             0.23598,            0.095544,            0.085248,            0.024269,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.077043,            0.033664,                   0,             0.43105,             0.55172,             0.42267,             0.13998,            0.066546,            0.024765,                   0,            0.007327,            0.007327,            0.007327
                  56,             0.07644,            0.030121,                   0,             0.43105,             0.55172,             0.42267,             0.13998,            0.066546,            0.024765,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,             0.06903,            0.041323,                   0,             0.17642,             0.37931,             0.19306,            0.057433,             0.09046,            0.024513,                   0,            0.007228,            0.007228,            0.007228
                  58,             0.08291,            0.036081,                   0,             0.17642,             0.37931,             0.19306,            0.057433,             0.09046,            0.024513,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.081035,            0.035618,                   0,             0.40311,             0.56322,             0.42729,             0.17363,            0.067751,            0.024956,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.071417,            0.033871,                   0,             0.40311,             0.56322,             0.42729,             0.17363,            0.067751,            0.024956,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.068474,            0.030844,                   0,             0.30488,             0.50575,             0.35318,              0.1658,            0.074051,            0.023796,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.069649,            0.034175,                   0,             0.30488,             0.50575,             0.35318,              0.1658,            0.074051,            0.023796,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.070332,            0.027381,                   0,             0.35102,             0.44828,             0.36851,             0.13871,            0.072985,            0.023823,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.072571,            0.039078,                   0,             0.35102,             0.44828,             0.36851,             0.13871,            0.072985,            0.023823,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.066647,            0.024247,                   0,             0.27294,              0.3908,             0.25756,            0.072628,            0.072591,            0.023331,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.069225,            0.034344,                   0,             0.27294,              0.3908,             0.25756,            0.072628,            0.072591,            0.023331,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,             0.07146,            0.030893,                   0,             0.36816,             0.60279,             0.45421,              0.1863,            0.064605,            0.022831,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.062919,            0.035934,                   0,             0.36816,             0.60279,             0.45421,              0.1863,            0.064605,            0.022831,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.066323,            0.036779,                   0,             0.51193,             0.44828,             0.44981,              0.1862,            0.063615,            0.020767,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.066062,            0.023409,                   0,             0.51193,             0.44828,             0.44981,              0.1862,            0.063615,            0.020767,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.063814,            0.031097,                   0,             0.52856,             0.54125,             0.51616,             0.22553,            0.062887,            0.035561,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.059747,            0.027693,                   0,             0.52856,             0.54125,             0.51616,             0.22553,            0.062887,            0.035561,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.062298,            0.031094,                   0,             0.39028,             0.54023,             0.39154,             0.12323,              0.0654,            0.033417,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.070168,            0.035372,                   0,             0.39028,             0.54023,             0.39154,             0.12323,              0.0654,            0.033417,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,             0.06691,            0.037125,                   0,             0.49845,             0.50264,             0.48576,             0.18925,            0.062862,            0.032852,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.057759,            0.032932,                   0,             0.49845,             0.50264,             0.48576,             0.18925,            0.062862,            0.032852,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.064794,            0.032914,                   0,             0.41848,              0.5977,             0.48134,             0.20196,            0.059435,            0.028767,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.063521,            0.034908,                   0,             0.41848,              0.5977,             0.48134,             0.20196,            0.059435,            0.028767,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.060229,            0.037871,                   0,             0.42069,              0.5977,              0.4667,             0.17981,            0.057787,            0.022491,                   0,            0.006139,            0.006139,            0.006139
