               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.036408,            0.022708,                   0,             0.95603,             0.94253,             0.95861,             0.61926,            0.029084,            0.015881,                   0,            0.007525,            0.007525,            0.007525
                  52,             0.03533,            0.025139,                   0,             0.87797,             0.90966,             0.93975,              0.5485,            0.030505,            0.012691,                   0,           0.0074755,           0.0074755,           0.0074755
                  53,            0.035941,            0.021706,                   0,             0.94292,             0.94948,             0.96546,             0.58524,             0.03108,             0.01281,                   0,            0.007426,            0.007426,            0.007426
                  54,            0.035632,            0.023012,                   0,             0.96414,             0.96552,             0.97152,              0.6229,            0.028134,            0.012444,                   0,           0.0073765,           0.0073765,           0.0073765
                  55,            0.037796,            0.023848,                   0,             0.92596,             0.93103,             0.96508,             0.65017,            0.030215,            0.014683,                   0,            0.007327,            0.007327,            0.007327
                  56,            0.034885,            0.022691,                   0,             0.94313,             0.95314,               0.965,             0.57191,            0.028462,            0.012913,                   0,           0.0072775,           0.0072775,           0.0072775
                  57,            0.034669,            0.022815,                   0,             0.93129,             0.93479,             0.96077,             0.57707,            0.029708,            0.014231,                   0,            0.007228,            0.007228,            0.007228
                  58,             0.03423,            0.022811,                   0,             0.94871,             0.94253,             0.96532,             0.63565,            0.028469,            0.014282,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.034425,            0.023478,                   0,              0.9216,             0.97701,              0.9653,             0.66321,             0.02753,            0.012131,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.033068,            0.021236,                   0,             0.92839,             0.98851,             0.97461,             0.60158,            0.024821,            0.012005,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.033156,            0.021665,                   0,               0.932,             0.98851,             0.97633,             0.58485,            0.027986,            0.012131,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.033464,            0.023675,                   0,             0.94431,             0.97701,             0.97857,             0.60728,            0.029035,            0.011992,                   0,           0.0069805,           0.0069805,           0.0069805
